STUDY_ID	SAMPLE_ID	SNORD116-2	CASR	BEX1	MYH8	SPON1	FABP4	SLITRK5	SNORD116-24	CBLN2	DGKK	RGS7	SHISA6	SNAR-A2	SNORD29	MYADML	VENTXP7	SNORA64	SNORD52	SNORD36C	SNORD86	LYPD4	SPAG11A	SNAR-A13	SNORD48	SORCS3	SERPINB2	BNC1	DIPK1C	PCP4	RORB	HPCAL4	FGF7	ROS1	SLC6A17	SCG2	KCND2	PPP1R14D	AVP	EPS8L3	S100A1	RIIAD1	CAPSL	PLA2G1B	TUBA4B	NPB	F12	HIST1H2AM	DEFB1	XIST	TCEAL2	SLITRK6	DEFA4	SORCS1	CHRNA4	ABCG8	SLC17A8	CD5L	TRIM63	DPEP1	HOXC12	POF1B	TMEM179	SNORD116-14	KCTD8	C16ORF78	PRSS12	SNORD116-3	TTTY4C	MYH4	CATSPERZ	LCN10	USH1G	RLN1	MAS1L	EPHA7	STARD6	PNMT	NTRK2	LOC100130238	FBXL21P	FOXP2	NXF2	KCNJ1	SCRT1	SNORD116-15	MS4A3	OR51B4	NMRK2	GAL3ST3	MYMK	PLPPR5	GALNT9	UBE2QL1	KCNK3	PCDHB1	CXADRP3	LRRTM3
kirc_CG	CG-B0-5100-01	NA	0.0815	-0.008	-0.3371	-0.5571	-0.4017	-0.4714	NA	-0.2853	-0.6173	-0.3062	-0.4179	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.0912	-0.2532	-0.1818	1.8188	1.4341	-0.1347	-0.3519	0.8472	-0.0703	0.7506	-0.0344	-0.2067	-0.4247	-0.301	-0.3826	0.7467	-0.181	-0.0808	-0.3017	-0.5892	0.1801	-0.2027	-0.4862	0.3311	-0.561	0.6825	-0.2768	-0.1889	-0.386	-0.1392	-0.2325	0.9294	-0.3756	-0.0987	-0.4538	-0.4967	0.1052	-0.3196	NA	-0.2796	-0.2501	-0.1554	NA	NA	-0.2755	-0.1518	-0.1643	-0.4248	1.157	-0.5596	-0.9879	-0.4308	0.0433	0.6314	NA	-0.6699	-0.9785	-0.0692	-0.1272	-0.0388	NA	-0.1893	-0.4649	-0.0833	4.5415	-0.2581	-0.7109	-0.0155	0.0711	-0.7508	-0.0807	-0.4425	-0.4822
kirc_CG	CG-B0-5102-01	NA	-0.3251	1.2201	4.6544	4.9919	-0.3185	-0.2882	NA	-0.2608	-0.6173	-0.2915	-0.4365	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	2.5154	-0.2532	-0.1905	0.4412	-0.1423	-0.1819	-0.3507	-0.3501	-0.076	-0.277	-0.255	-0.2377	-0.4228	-0.301	-0.0665	-0.1747	-0.414	-0.2956	-0.366	1.2202	-0.3266	-0.1358	4.3061	-0.2607	1.2702	12.8799	-0.2415	-0.1889	3.6994	-0.1469	0.6905	0.0169	2.3777	-0.0981	-0.4635	1.8832	1.3977	-0.0816	NA	-0.0086	-0.2501	-0.4282	NA	NA	6.2707	-0.1985	-0.2011	-0.3067	0.7594	-0.5596	0.1178	-0.4308	-0.1899	-0.6717	NA	2.3289	-1.0061	-0.0692	0.2078	-0.0686	NA	-0.1893	-0.4649	-0.0833	0.5206	0.6274	3.858	0.3008	-0.2617	-0.1094	0.9844	-0.4425	-0.2086
kirc_CG	CG-B0-5104-01	NA	0.0142	-0.2346	-0.3351	0.3649	0.7387	-0.5507	NA	-0.2407	-0.0529	0.6483	0.0115	NA	NA	NA	NA	NA	NA	NA	NA	-0.0504	-0.1699	NA	NA	-0.6018	0.2631	-0.1777	-0.2241	0.08	-0.0781	-0.3891	-0.1192	-0.076	-0.481	-0.2729	-0.2101	-0.1456	-0.301	-0.3826	0.371	-0.414	-0.4452	-0.398	-0.387	0.3311	-0.172	0.045	-0.1645	-0.0422	-0.189	-0.261	-0.1889	-0.3622	-0.1469	0.2248	0.1096	-0.3644	-0.0999	-0.4466	-0.4967	-0.4964	-0.1949	NA	0.083	-0.2501	0.5748	NA	NA	-0.2755	-0.1316	-0.1907	-0.3827	-1.0688	-0.5596	-0.1267	0.4795	-0.2209	-0.5958	NA	0.63	2.3394	-0.0692	-0.2266	-0.0642	NA	-0.1893	-0.4649	-0.0733	-0.1962	-0.2581	0.1426	-0.4795	-0.3246	2.8648	-0.3519	-0.1206	1.4694
kirc_CG	CG-B0-5106-01	NA	-0.3225	-0.3968	-0.324	-0.3694	-0.4148	-0.4345	NA	2.6863	-0.6173	-0.3062	-0.1928	NA	NA	NA	NA	NA	NA	NA	NA	0.0246	-0.1699	NA	NA	-0.1644	-0.2532	-0.1581	-0.2418	-0.1423	-0.1371	-0.3866	-0.434	-0.076	0.1497	-0.2962	-0.2492	-0.3495	-0.301	-0.3614	-0.6143	0.0284	-0.4452	-0.5761	-0.5633	-0.1529	-0.2444	-0.5026	-0.1527	-0.5613	-0.2751	-0.2155	-0.0987	-0.3675	-0.1469	-0.2325	-0.1935	-0.268	-0.0976	-0.4461	0.4201	-0.1682	-0.4238	NA	-0.2796	-0.2501	-0.3341	NA	NA	-0.2755	-0.2309	-0.1608	-0.3975	-0.3645	-0.5596	-0.1678	-0.4308	-0.2209	-0.5898	NA	-0.311	-0.7049	-0.0692	-0.2262	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.2083	-0.2581	0.0752	-0.4445	-0.1594	-0.9032	-0.0945	-0.4425	-0.166
kirc_CG	CG-B0-5107-01	NA	-0.327	-0.3992	-0.3263	-0.6942	-0.3984	1.5032	NA	-0.2363	-0.6173	-0.2857	-0.4879	NA	NA	NA	NA	NA	NA	NA	NA	-0.0466	-0.1699	NA	NA	-0.6138	-0.2532	-0.1314	-0.2418	-0.1411	-0.1819	-0.3751	-0.5172	-0.0704	-0.0364	-0.1631	-0.2159	-0.076	0.0925	1.9875	0.0642	1.1882	-0.2663	9.2307	4.2735	10.435	1.442	0.0179	-0.1543	1.4782	-0.2838	-0.2557	-0.1889	-0.2395	0.1968	0.5033	-0.0967	-0.3635	-0.0993	-0.4544	-0.4967	-0.5058	0.0878	NA	-0.1986	-0.2501	-0.3352	NA	NA	-0.2755	-0.1976	-0.1983	1.2414	-1.0688	-0.5596	1.8773	-0.4308	-0.2209	-0.7991	NA	-0.0342	1.3293	-0.0692	-0.2288	-0.0569	NA	-0.1893	-0.4649	-0.0834	-0.0809	0.2713	-0.3212	-0.6662	-0.4198	-0.7846	-0.3519	-0.4425	-0.4822
kirc_CG	CG-B0-5108-01	NA	-0.311	0.4102	-0.3371	-0.6861	-0.425	-0.5652	NA	-0.2316	1.3281	-0.3012	-0.1717	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	2.2879	7.7558	-0.1686	-0.0896	-0.1024	-0.1024	-0.3017	0.4872	-0.076	0.7278	-0.1167	0.0157	-0.4265	-0.301	-0.3732	-0.6309	0.1744	-0.4452	-0.3587	-0.5207	-0.3254	-0.2012	-0.3191	-0.2863	-0.5618	-0.0659	-0.2647	-0.1889	-0.386	-0.1469	-0.1975	-0.1935	-0.3188	-0.0973	-0.3555	0.3161	-0.5182	-0.4238	NA	-0.2796	-0.2501	0.0825	NA	NA	-0.2755	0.1349	-0.1868	-0.4248	-0.4443	0.255	-0.6879	-0.4308	-0.1891	0.1183	NA	-0.119	-0.8629	-0.0692	-0.2159	-0.0686	NA	-0.0978	0.8659	-0.0834	-0.2207	-0.2581	-0.7093	0.3133	-0.2947	-0.6505	-0.2378	0.2972	-0.4822
kirc_CG	CG-B0-5109-01	NA	-0.1619	-0.3269	-0.3371	-0.4539	-0.3729	-0.3944	NA	2.2285	-0.6173	-0.2915	-0.3507	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.5734	0.4927	0.1347	-0.2061	-0.1158	-0.0653	0.1191	1.3118	0.0259	4.4934	0.3269	0.4433	-0.41	-0.301	0.2858	0.2241	0.0464	5.6731	-0.4838	-0.5615	-0.2592	0.3388	-0.4261	-0.2039	-0.5604	-0.0144	-0.2697	0.8436	-0.3475	-0.1469	-0.1503	2.6081	-0.3635	-0.099	-0.2745	-0.4967	0.059	-0.3724	NA	0.4537	-0.2501	2.196	NA	NA	-0.2755	-0.1863	0.9242	0.2	1.4959	-0.5596	-0.935	-0.4308	-0.1463	-0.291	NA	-0.5263	-0.0749	-0.0413	1.2366	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.2074	-0.2581	-0.6919	-0.6577	-0.3717	-0.8254	0.1837	-0.0086	-0.4822
kirc_CG	CG-B0-5110-01	NA	-0.3072	-0.1562	-0.3303	-0.2722	0.3496	0.8522	NA	-0.1214	0.0221	-0.2739	-0.1767	NA	NA	NA	NA	NA	NA	NA	NA	-0.0489	-0.1699	NA	NA	-0.6001	-0.1279	-0.1782	-0.1818	-0.1413	-0.1427	-0.3219	-0.3569	-0.076	-0.2841	-0.2355	-0.2166	-0.3855	-0.301	-0.3718	-0.6157	0.7463	-0.294	-0.363	-0.5846	-0.3746	-0.2437	-0.7029	-0.2604	3.5081	-0.1342	-0.0328	-0.1889	-0.3537	-0.1469	-0.2325	-0.1771	-0.1671	-0.0953	-0.3959	0.3049	2.6506	-0.4238	NA	-0.1427	-0.2501	-0.4328	NA	NA	-0.2755	-0.2309	-0.1611	-0.4009	0.4704	-0.5596	0.023	-0.4308	-0.2209	-0.67	NA	3.7357	-0.1588	-0.0575	-0.2189	-0.0587	NA	-0.1893	-0.4649	-0.0833	-0.2014	-0.2581	-0.5016	0.3913	-0.3472	0.2963	-0.3519	-0.4425	-0.4822
kirc_CG	CG-B0-5113-01	NA	-0.2855	-0.1475	1.0986	0.6821	-0.364	3.4019	NA	-0.1629	-0.6173	-0.304	-0.1552	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.4889	-0.2152	-0.1743	-0.1962	-0.1423	-0.1641	-0.1398	-0.1808	-0.0389	-0.4577	1.9164	-0.2398	-0.4187	-0.301	-0.3812	-0.5209	-0.2379	-0.4452	-0.3897	-0.3088	-0.3305	-0.2355	-0.3204	-0.1359	3.0424	-0.2664	0.3787	-0.1889	-0.3713	-0.1469	-0.1067	0.1042	0.4623	-0.0999	-0.4234	1.6921	-0.3981	1.2682	NA	-0.0927	-0.2501	-0.4272	NA	NA	1.3665	-0.2224	-0.1433	-0.3596	-0.2281	-0.5596	0.8964	-0.4308	-0.0213	-0.2521	NA	1.7586	2.4164	-0.0692	-0.2268	-0.0596	NA	-0.1072	0.7296	-0.0834	-0.0268	-0.2581	0.7587	-0.2496	-0.2966	-0.1127	-0.147	-0.1106	-0.4822
kirc_CG	CG-B0-5115-01	NA	-0.3137	0.0683	-0.3173	-0.6635	-0.284	-0.304	NA	0.0188	-0.3098	-0.2632	-0.1067	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.6139	-0.2532	-0.1907	-0.1359	-0.1423	-0.1254	-0.3702	-0.3617	-0.076	-0.3981	-0.2194	-0.1785	-0.3715	-0.301	-0.3722	-0.5886	-0.414	-0.4452	-0.3743	-0.4198	-0.0949	-0.2044	-0.189	-0.1615	-0.5614	-0.2359	-0.168	-0.0372	-0.2358	-0.1469	0.3988	-0.1935	-0.3731	-0.0997	-0.4554	-0.4967	-0.5076	-0.4238	NA	-0.1479	-0.2501	-0.4489	NA	NA	-0.0827	-0.0379	-0.183	-0.4018	0.7082	-0.1733	-0.0873	2.5453	-0.1606	1.1359	NA	-0.4261	0.7124	-0.0692	-0.2316	-0.0639	NA	-0.1893	0.7975	-0.0833	-0.1651	-0.2581	-0.6002	-0.6888	-0.3594	-0.8112	-0.2436	-0.4425	2.1765
kirc_CG	CG-B0-5116-01	NA	-0.3183	-0.3508	-0.3371	-0.6669	-0.3333	-0.5151	NA	0.1723	1.4946	-0.3062	-0.3635	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.6138	-0.2532	-0.1797	-0.1757	-0.1423	-0.1604	3.5393	-0.447	-0.0708	-0.4138	-0.2593	-0.2346	0.1254	-0.301	-0.2552	-0.727	-0.414	-0.4452	4.4326	-0.565	-0.3479	-0.1949	0.0787	-0.1014	-0.5621	-0.2754	-0.2768	-0.1889	-0.2023	-0.1469	-0.1184	-0.1755	-0.3756	-0.0991	-0.3218	-0.4967	-0.507	0.4804	NA	-0.1289	-0.2501	-0.0432	NA	NA	-0.2755	-0.2121	-0.1985	-0.346	-0.052	-0.5596	0.6656	0.7044	-0.2209	-0.5032	NA	-0.4108	3.3305	-0.0563	-0.2368	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.2199	-0.2581	-0.4839	-0.2387	-0.3885	0.0804	-0.3519	-0.0411	2.5604
kirc_CG	CG-B0-5117-01	NA	0.1981	-0.1322	-0.3371	-0.6791	-0.3136	-0.5939	NA	-0.141	-0.6173	0.5663	-0.2361	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.6144	-0.2532	0.2237	-0.2252	9.1436	-0.0521	-0.21	7.3655	-0.0524	-0.5241	-0.2798	0.0099	-0.4071	4.1023	-0.3826	-0.7457	-0.414	-0.4452	-0.6614	-0.5951	-0.3746	-0.2505	-0.6323	4.1082	-0.5621	-0.2457	-0.0995	-0.1889	-0.386	-0.1364	-0.2325	-0.1664	-0.3756	-0.0995	-0.4786	-0.4967	-0.5085	-0.4238	NA	-0.1663	-0.2501	0.0223	NA	NA	-0.2755	-0.2309	-0.0882	-0.4248	-0.5591	-0.5596	-1.0011	-0.4308	0.8682	-0.4581	NA	-0.6699	-0.5891	-0.0692	-0.141	-0.0686	NA	-0.1893	-0.4649	0.5792	-0.1339	-0.2581	-0.7109	-0.7766	3.2204	-0.913	-0.3519	-0.4425	-0.4822
kirc_CG	CG-B0-5119-01	NA	0.0201	-0.3677	-0.3371	0.6477	9.4275	3.204	NA	-0.302	1.489	0.6952	0.0739	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.6079	-0.2532	-0.185	-0.2135	-0.1423	-0.1081	-0.3797	-0.2623	-0.076	-0.3928	-0.3014	-0.2064	-0.3353	0.0119	-0.3274	-0.1201	-0.414	-0.4452	-0.4507	-0.446	-0.3746	-0.1262	0.7098	-0.2628	0.4028	0.0737	0.6081	-0.1889	-0.3809	0.1502	-0.07	0.0527	-0.2679	-0.0997	0.1639	1.0119	-0.4642	-0.2204	NA	-0.2796	-0.2501	-0.4686	NA	NA	-0.2755	-0.1338	-0.1923	-0.335	-1.0688	-0.5596	-0.5371	-0.4308	-0.103	0.2412	NA	-0.5961	1.6127	-0.0582	-0.2373	-0.0453	NA	-0.1044	-0.4649	-0.0834	-0.2306	0.1629	0.294	0.0966	0.1645	0.9102	-0.3519	-0.4425	-0.2221
kirc_CG	CG-B0-5120-01	NA	-0.323	-0.3865	-0.336	-0.5343	-0.3485	1.6624	NA	-0.218	-0.2951	-0.2311	0.406	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	0.7552	-0.2111	-0.175	-0.1813	-0.1412	-0.1622	-0.2263	0.1168	-0.076	-0.3135	0.0263	0.0558	-0.4252	-0.301	-0.381	-0.7335	-0.414	-0.4452	-0.5862	-0.6002	-0.3746	-0.1927	-0.5935	-0.017	1.6691	-0.2761	-0.0909	-0.03	-0.3426	-0.1469	-0.1977	-0.0122	-0.3628	-0.0984	-0.388	-0.4967	-0.4785	0.0554	NA	-0.2106	-0.2501	-0.4478	NA	NA	-0.2755	0.0006	-0.1584	-0.0881	-0.7585	-0.1548	-0.1687	0.6085	-0.1262	1.3376	NA	3.9892	-0.333	-0.0692	-0.2141	-0.0536	NA	-0.1893	0.1964	-0.0831	0.0636	-0.2581	-0.3856	0.5329	-0.0875	0.3665	-0.3519	-0.075	-0.4822
kirc_CG	CG-B0-5121-01	NA	-0.1068	-0.3507	-0.3358	-0.6697	0.3095	-0.4152	NA	-0.286	3.4517	0.4359	0.2438	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.4642	-0.2532	-0.1824	-0.0566	-0.1411	-0.1819	-0.3319	-0.453	-0.054	-0.1226	-0.2342	-0.185	0.6154	-0.301	-0.3754	-0.5735	-0.1902	-0.0953	0.5474	-0.4541	-0.3746	-0.153	0.3732	-0.1624	-0.5616	-0.1728	-0.2699	-0.1889	0.6165	-0.0884	0.1671	-0.1556	-0.3403	-0.0948	-0.4196	0.4307	-0.485	-0.4238	NA	0.1164	-0.2501	0.7772	NA	NA	-0.2755	0.3168	-0.1358	-0.0935	-0.7126	0.3697	-0.502	3.1484	-0.1484	0.0354	NA	1.7603	-0.6705	-0.0149	-0.2261	-0.0457	NA	-0.1893	-0.4649	-0.0834	-0.2306	-0.2581	-0.6092	-0.4886	-0.0325	-0.4782	-0.3519	-0.0206	0.1574
kirc_CG	CG-b_8-5158-01	NA	-0.3134	-0.3992	-0.2104	-0.6958	-0.4242	-0.5212	NA	-0.302	1.5755	-0.2913	0.3662	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	2.1912	-0.1457	-0.1913	-0.2075	-0.0904	-0.0979	2.0697	-0.512	-0.0067	-0.1224	2.5075	-0.2294	1.13	-0.301	0.0685	1.0568	-0.414	-0.4452	0.0424	1.5929	-0.3746	0.0805	-0.0719	-0.2097	-0.5621	-0.2838	-0.2717	-0.1889	-0.3813	-0.1469	-0.2325	-0.1935	-0.3734	-0.0988	-0.0771	0.1905	1.7926	-0.0532	NA	-0.2796	-0.2501	-0.3907	NA	NA	-0.1037	-0.2148	-0.2011	-0.4248	-0.5409	-0.5596	0.7402	0.4533	-0.2209	0.0264	NA	0.4944	0.9442	-0.0692	-0.2331	-0.0644	NA	-0.1893	0.0976	-0.0833	-0.2306	-0.2581	0.7389	-0.3281	-0.3236	1.5029	-0.3519	-0.4425	-0.4822
kirc_CG	CG-b_8-5159-01	NA	-0.3182	-0.3961	-0.3371	-0.4119	-0.063	-0.5744	NA	-0.2506	0.0927	-0.2455	10.0016	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.5655	-0.2532	-0.1898	-0.2121	-0.1423	-0.1819	-0.3276	-0.366	-0.076	-0.4473	0.6264	-0.2343	-0.3679	-0.301	-0.3689	1.063	0.8745	1.4576	-0.551	-0.0692	-0.249	0.0346	-0.3322	-0.2935	-0.1298	-0.0964	-0.2592	-0.1889	-0.374	-0.1469	-0.2325	-0.0966	-0.2288	-0.0988	0.3591	1.8767	-0.5193	1.1762	NA	-0.2796	-0.2501	-0.4546	NA	NA	-0.2755	-0.2309	-0.1959	0.3171	-0.8409	-0.2623	0.2604	-0.4308	-0.1977	-0.7033	NA	-0.6342	-0.9128	-0.0605	-0.1346	-0.0539	NA	-0.1893	-0.4649	-0.0834	-0.1585	-0.2581	-0.1051	-0.4927	-0.1165	0.34	-0.3519	-0.1726	-0.2776
kirc_CG	CG-b_8-5162-01	NA	-0.3104	-0.3904	-0.3239	-0.1553	-0.2565	-0.1023	NA	-0.1855	-0.2821	-0.3036	-0.4918	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.6132	-0.2532	-0.0715	-0.1684	-0.1412	-0.0381	-0.3183	0.3558	-0.071	1.2827	0.3014	-0.0619	-0.4277	0.0476	-0.3729	-0.1438	-0.414	-0.4452	-0.6614	-0.5834	-0.273	-0.1946	-0.5283	-0.1849	-0.5621	-0.2758	-0.2768	4.4418	-0.2957	-0.1469	-0.2325	-0.1249	2.6691	-0.0953	-0.256	-0.4967	-0.518	-0.4238	NA	-0.2078	-0.2501	-0.4734	NA	NA	-0.2755	-0.2235	-0.1764	-0.3747	0.5452	-0.5596	-0.163	-0.4308	-0.1881	-0.5673	NA	-0.651	-0.738	-0.0692	-0.2377	-0.0686	NA	2.3652	-0.4649	-0.0834	-0.2	-0.2581	-0.1545	-0.738	-0.2724	0.1275	-0.2339	-0.0602	-0.4822
kirc_CG	CG-b_8-5163-01	NA	-0.3226	-0.3835	-0.3354	-0.6282	-0.4177	-0.5939	NA	-0.302	-0.1389	-0.3062	0.1238	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	0.6124	-0.1907	-0.1485	-0.0024	0.1534	0.6245	-0.3833	1.6699	-0.076	0.9454	0.0492	0.0197	0.0114	-0.0522	0.3423	0.0764	0.02	-0.219	0.9576	-0.4148	-0.3202	-0.2055	-0.7703	-0.2171	-0.0416	-0.2724	0.2307	2.938	-0.3739	-0.1469	-0.2325	-0.1445	-0.2253	-0.0941	-0.4212	-0.4967	-0.4719	-0.1975	NA	0.1813	-0.2501	-0.3405	NA	NA	-0.2755	-0.2239	-0.2011	-0.4069	-0.8385	0.0413	-0.3033	-0.4308	-0.2209	-0.3583	NA	-0.381	-0.9376	-0.0692	-0.238	-0.0686	NA	3.6584	-0.4649	-0.0834	-0.216	-0.2581	-0.5208	-0.6334	-0.2164	0.1674	0.2373	0.9215	-0.4822
kirc_CG	CG-b_8-5164-01	NA	-0.321	-0.3817	-0.0996	0.6864	-0.3805	1.1203	NA	-0.2176	-0.6173	-0.3044	-0.3472	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.5761	-0.2532	-0.1942	-0.2266	-0.1423	-0.048	-0.3329	-0.5109	-0.076	-0.5153	-0.286	-0.2493	-0.4221	-0.301	-0.1905	-0.6512	2.0823	0.014	-0.6048	0.4676	-0.3194	-0.2158	-0.6471	-0.2896	-0.5621	-0.2722	-0.078	-0.1889	-0.3696	-0.1469	-0.2063	-0.1686	1.2017	-0.0978	-0.479	1.3291	-0.4818	-0.391	NA	-0.2796	-0.2501	-0.4656	NA	NA	-0.1233	-0.2238	-0.194	-0.3161	-0.1338	-0.2547	0.9279	-0.4308	-0.2209	1.2674	NA	-0.6516	1.9991	-0.0692	-0.2369	-0.0649	NA	-0.1893	-0.4649	-0.0834	-0.1715	-0.2581	0.0548	-0.6952	-0.4163	-0.1137	-0.3519	-0.4425	-0.4822
kirc_CG	CG-b_8-5165-01	NA	1.6088	0.7552	-0.2551	-0.2968	0.7713	-0.2299	NA	-0.2677	0.1716	-0.1467	0.0461	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.1155	-0.2532	-0.1261	-0.0444	-0.0837	-0.0368	1.5892	0.0288	-0.0291	0.7701	-0.2374	-0.2195	-0.4247	-0.301	-0.3775	-0.5603	-0.2549	0.3009	-0.6614	-0.3312	-0.2949	-0.2247	-0.5006	0.0829	-0.5618	1.4237	-0.1936	-0.0592	0.3931	0.0868	-0.1757	-0.1531	-0.1957	-0.0927	3.2707	0.1625	-0.3534	-0.4238	NA	0.1709	-0.2501	-0.1645	NA	NA	-0.1107	-0.1923	-0.1017	1.6361	-0.5624	5.0555	-0.3373	-0.4308	-0.0148	0.3209	NA	0.0499	-0.9245	-0.0692	2.2826	-0.0645	NA	0.1818	0.0747	-0.0821	-0.0385	-0.2581	-0.6807	-0.4646	0.1166	-0.8143	1.9616	-0.4425	-0.2549
kirc_CG	CG-BP-4177-01	NA	0.9481	-0.2231	-0.3318	-0.5076	-0.3847	-0.406	NA	-0.0452	-0.6173	-0.3017	-0.1497	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	-0.6012	-0.1374	-0.1598	-0.1586	0.0158	-0.1457	1.1195	0.2416	0.0031	0.0425	-0.2505	-0.1627	-0.4128	-0.301	-0.3512	-0.7308	-0.2353	6.82	-0.6614	-0.5647	-0.3074	-0.2229	-0.5618	-0.095	-0.5606	7.9423	-0.2218	-0.116	-0.3014	-0.1119	-0.2325	0.0029	-0.3732	-0.0985	-0.0596	-0.4967	1.9961	-0.4238	NA	0.0999	-0.2501	-0.3749	NA	NA	-0.2755	-0.2136	-0.1316	-0.3807	-0.4998	-0.5596	-0.9341	-0.4308	1.5449	-0.0519	NA	-0.6699	-0.9391	-0.0475	9.9276	-0.0595	NA	-0.1893	-0.4649	-0.0829	0.0661	-0.2581	-0.708	-0.6558	-0.0301	-0.7071	0.4798	0.2314	0.0286
kirc_CG	CG-BP-4760-01	NA	-0.1845	-0.3745	-0.3371	-0.6266	-0.3871	-0.5587	NA	-0.1515	-0.6173	-0.3062	5.0026	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	0.3323	13.4043	-0.1875	0.2899	-0.1245	-0.1819	-0.1838	-0.1903	1.1611	-0.2059	-0.1098	-0.122	-0.4241	-0.301	-0.3735	-0.6311	-0.414	0.2991	-0.6614	-0.6004	-0.3746	-0.2473	-0.4395	-0.2362	-0.5618	0.2488	-0.2006	-0.1889	-0.3595	-0.1469	-0.1985	-0.1935	-0.3731	-0.0994	-0.445	-0.4967	3.3295	-0.4238	NA	0.0574	-0.2501	-0.4284	NA	NA	-0.2755	-0.2124	-0.1247	-0.4248	-0.4626	0.6265	-1.002	2.6149	2.5858	0.1257	NA	-0.6699	-0.9347	0.0117	7.5387	-0.0686	NA	-0.1893	-0.4649	-0.0834	-0.1444	-0.2581	-0.7078	-0.5136	-0.2894	-0.6548	0.0912	0.6346	-0.4822
kirc_CG	CG-BP-4782-01	NA	-0.1889	-0.3512	0.8027	-0.6664	-0.3727	1.0407	NA	-0.2605	-0.6173	-0.3038	-0.4647	NA	NA	NA	NA	NA	NA	NA	NA	-0.0614	-0.1699	NA	NA	0.022	-0.2532	-0.1844	-0.1621	-0.1391	-0.1429	-0.3411	-0.1727	-0.076	-0.0962	-0.2845	-0.2582	-0.1814	-0.301	-0.2873	1.0956	0.1636	0.1569	-0.5129	0.662	-0.3022	-0.2229	0.2079	-0.0735	0.1072	-0.2265	-0.2176	-0.1889	-0.3806	-0.1406	-0.2325	-0.1772	0.6597	-0.0997	0.3363	-0.4967	1.3864	-0.3378	NA	-0.2115	-0.2501	-0.4531	NA	NA	-0.2755	-0.1842	-0.18	6.9631	-0.1494	0.2399	0.3239	-0.4308	-0.1585	-0.5293	NA	-0.4236	-0.0562	-0.0575	-0.1988	-0.0637	NA	-0.1893	0.1882	-0.0834	4.3803	-0.2581	-0.4516	-0.2647	0.2334	-0.3239	-0.2399	-0.4425	-0.2071
kirc_CG	CG-BP-4795-01	NA	0.9534	-0.3301	-0.3371	-0.2975	0.0044	-0.473	NA	-0.1037	-0.3321	-0.3062	0.0941	NA	NA	NA	NA	NA	NA	NA	NA	-0.0503	-0.1699	NA	NA	0.1362	-0.1414	-0.1393	-0.0455	0.7241	-0.0945	-0.1534	1.4015	0.0004	-0.1592	-0.0602	-0.1725	-0.4222	-0.301	-0.3812	-0.7115	-0.0689	-0.1755	-0.5949	-0.6081	-0.353	-0.2384	-0.7145	-0.25	-0.2303	0.9313	-0.1335	-0.1889	-0.1603	-0.1243	-0.2325	0.0836	-0.3733	-0.0988	-0.1096	0.2182	1.3136	-0.3853	NA	-0.0964	-0.2501	-0.3919	NA	NA	-0.2755	-0.2142	-0.113	-0.4035	-0.245	0.8732	-0.9304	-0.4308	0.3659	0.9308	NA	-0.6699	-0.8699	-0.0588	3.1384	-0.0465	NA	-0.0283	0.1203	-0.083	0.8717	-0.2581	-0.7109	0.1997	-0.2884	-0.7247	-0.0508	-0.1173	-0.2357
